dataset,fusion,family,framing,rule,dev_ndcg,pred_std,beats_constant,vs_constant,pred_mean,alpha_const,vs_constant_ci_lo,vs_constant_ci_hi,sig_vs_constant,cal_minus_raw,cal_vs_raw_ci_lo,cal_vs_raw_ci_hi,sig_cal_vs_raw
fever,score-minmax,random_forest,binary,raw,0.6799771189689636,0.11329998029589004,False,-0.06480638682842255,0.31072589749874496,0.5899999737739563,-0.0706974532455206,-0.05940178129822016,True,,,,
fever,score-minmax,random_forest,binary,calibrated,0.7535678148269653,0.10430211818430553,True,0.00878438726067543,0.5798544885695177,0.5899999737739563,0.006233568268362433,0.011333869863301515,True,0.07359077781438828,0.06812641471624374,0.07935894299298525,True
fever,score-minmax,random_forest,multibin,raw,0.6968984007835388,0.08215296786284061,False,-0.04788502678275108,0.34926180071058927,0.5899999737739563,-0.0525806488469243,-0.04306961037218571,True,,,,
fever,score-minmax,random_forest,multibin,calibrated,0.7570734024047852,0.11910536017471655,True,0.012289956212043762,0.5748244810222399,0.5899999737739563,0.009591358713805676,0.0149914531968534,True,0.060174982994794846,0.05549409687519073,0.06525472961366176,True
fever,score-minmax,extra_trees,regression,raw,0.7000534534454346,0.08907141730843336,False,-0.04473003372550011,0.3544117737783837,0.5899999737739563,-0.04970374358817935,-0.04007109394297004,True,,,,
fever,score-minmax,extra_trees,regression,calibrated,0.7585790753364563,0.15327331594994018,True,0.013795574195683002,0.5948995007182469,0.5899999737739563,0.010946980747394263,0.016728249844163656,True,0.05852561071515083,0.053792403731495145,0.06350791342556476,True
fever,score-minmax,extra_trees,binary,raw,0.6781156659126282,0.10664337580110034,False,-0.06666786223649979,0.3116525169255568,0.5899999737739563,-0.07259374279528856,-0.0611588180065155,True,,,,
fever,score-minmax,extra_trees,binary,calibrated,0.7532307505607605,0.10887718622469314,True,0.008447245694696903,0.5960156016349077,0.5899999737739563,0.005888006021268666,0.011026862240396439,True,0.07511510699987411,0.06946626007556915,0.08091327026486397,True
fever,score-minmax,extra_trees,multibin,raw,0.6954955458641052,0.08320835702442052,False,-0.04928792268037796,0.3498894340274944,0.5899999737739563,-0.054523853957653044,-0.04436613768339157,True,,,,
fever,score-minmax,extra_trees,multibin,calibrated,0.7561224699020386,0.11980575012568943,True,0.011338983662426472,0.5793054282549012,0.5899999737739563,0.008507509157061577,0.01401271184440702,True,0.06062690541148186,0.056032052356749774,0.06586251519620419,True
fever,score-minmax,elasticnet,regression,raw,0.7069407105445862,0.08952889795185275,False,-0.037842798978090286,0.3584429580629282,0.5899999737739563,-0.04261946668848395,-0.03323583183810115,True,,,,
fever,score-minmax,elasticnet,regression,calibrated,0.757097601890564,0.13881273910218964,True,0.012314101681113243,0.5688898891541395,0.5899999737739563,0.009498144313693047,0.015113807329908014,True,0.05015689879655838,0.04580218028277159,0.05471870442852378,True
fever,score-minmax,logreg,binary,raw,0.682080864906311,0.11203743537187788,False,-0.06270258873701096,0.3124489468367181,0.5899999737739563,-0.06825719811022282,-0.05722069926559925,True,,,,
fever,score-minmax,logreg,binary,calibrated,0.7532294392585754,0.1145817038948213,True,0.008445980958640575,0.5632868273959946,0.5899999737739563,0.005969456024467945,0.011006167903542518,True,0.07114856690168381,0.06576321013271809,0.0766791433095932,True
fever,score-minmax,logreg,multibin,raw,0.7003413438796997,0.0941821963603945,False,-0.04444211721420288,0.35670120183750803,0.5899999737739563,-0.04951353576034308,-0.039874258171767,True,,,,
fever,score-minmax,logreg,multibin,calibrated,0.7578630447387695,0.14344247866457766,True,0.013079596683382988,0.5644074408653224,0.5899999737739563,0.010471346462145448,0.016093541262671353,True,0.05752171576023102,0.05315150590613484,0.06219234112650156,True
