dataset,fusion,family,framing,rule,dev_ndcg,pred_std,beats_constant,vs_constant,pred_mean,alpha_const,vs_constant_ci_lo,vs_constant_ci_hi,sig_vs_constant,cal_minus_raw,cal_vs_raw_ci_lo,cal_vs_raw_ci_hi,sig_cal_vs_raw
hotpotqa,score-minmax,xgboost,binary,raw,0.6642231941223145,0.10470625925678446,False,-0.026941947638988495,0.4912800932611175,0.6700000166893005,-0.030416600219905377,-0.023427171073853968,True,,,,
hotpotqa,score-minmax,xgboost,binary,calibrated,0.6947622299194336,0.09921543540411568,True,0.0035970942117273808,0.6890086291010104,0.6700000166893005,0.0016830070526339114,0.005380835419055074,True,0.03053904138505459,0.027461913879960775,0.033722938224673274,True
hotpotqa,score-minmax,xgboost,multibin,raw,0.6600099802017212,0.03874239103468053,False,-0.031155124306678772,0.48331960993277795,0.6700000166893005,-0.03447317844256759,-0.027796200569719078,True,,,,
hotpotqa,score-minmax,xgboost,multibin,calibrated,0.6959976553916931,0.09160955678883206,True,0.004832538776099682,0.6816192428103188,0.6700000166893005,0.0030664687103126196,0.006696753785945474,True,0.03598766401410103,0.032767772115767,0.039268588181585073,True
hotpotqa,score-minmax,hist_gbdt,regression,raw,0.6604205369949341,0.0684730150038162,False,-0.030744627118110657,0.47471079320412807,0.6700000166893005,-0.03416457902640104,-0.027355021378025413,True,,,,
hotpotqa,score-minmax,hist_gbdt,regression,calibrated,0.6957228183746338,0.07665831287968401,True,0.004557720385491848,0.679799887227732,0.6700000166893005,0.0028690140694379806,0.006090911582577974,True,0.03530234843492508,0.032011001463979484,0.03870897423475981,True
hotpotqa,score-minmax,hist_gbdt,binary,raw,0.6636881828308105,0.10242826083581398,False,-0.0274769589304924,0.49103715013605553,0.6700000166893005,-0.030840919818729162,-0.024100633757188916,True,,,,
hotpotqa,score-minmax,hist_gbdt,binary,calibrated,0.694461464881897,0.0888987279433955,True,0.003296343144029379,0.6833174248583846,0.6700000166893005,0.0013994772831210866,0.0051643733750097445,True,0.030773304402828217,0.027564812498167158,0.0339808477088809,True
hotpotqa,score-minmax,hist_gbdt,multibin,raw,0.6476992964744568,0.09222081270588546,False,-0.043465834110975266,0.44743917966191993,0.6700000166893005,-0.04731932142749429,-0.03957640491425991,True,,,,
hotpotqa,score-minmax,hist_gbdt,multibin,calibrated,0.6962483525276184,0.08217285451123119,True,0.005083274096250534,0.6796695473917651,0.6700000166893005,0.003441781608853489,0.006894817913416773,True,0.0485491119325161,0.044529135804623365,0.05245719011873007,True
hotpotqa,score-minmax,random_forest,regression,raw,0.6609241962432861,0.06842239104610043,False,-0.030240913853049278,0.47672939870691994,0.6700000166893005,-0.033524540904909375,-0.02698547299951315,True,,,,
hotpotqa,score-minmax,random_forest,regression,calibrated,0.6959800720214844,0.07755366191565241,True,0.004814954940229654,0.6610078970751719,0.6700000166893005,0.0031545743404421955,0.006367903144564479,True,0.035055872052907944,0.031893805135041475,0.038262388110160826,True
hotpotqa,score-minmax,random_forest,binary,raw,0.6634657382965088,0.11300165298187352,False,-0.027699360623955727,0.48976703738793703,0.6700000166893005,-0.030901147052645683,-0.02443144228309393,True,,,,
hotpotqa,score-minmax,random_forest,binary,calibrated,0.6950172185897827,0.07274064302475496,True,0.0038521336391568184,0.6750100930830919,0.6700000166893005,0.0022609318606555463,0.0054472664254717525,True,0.03155149519443512,0.028331176703795792,0.03459547478705645,True
hotpotqa,score-minmax,random_forest,multibin,raw,0.6589890122413635,0.052449044786143394,False,-0.032176125794649124,0.4755280295770255,0.6700000166893005,-0.035457268729805945,-0.028890530159696937,True,,,,
hotpotqa,score-minmax,random_forest,multibin,calibrated,0.6967503428459167,0.08072293432047563,True,0.005585241597145796,0.670012852949507,0.6700000166893005,0.003991735191084445,0.007272855809424072,True,0.03776136413216591,0.034579260367900135,0.04107588697224855,True
hotpotqa,score-minmax,extra_trees,regression,raw,0.6611366868019104,0.06722126453081192,False,-0.03002850152552128,0.4774583195569095,0.6700000166893005,-0.03324778769165278,-0.02685870109125972,True,,,,
hotpotqa,score-minmax,extra_trees,regression,calibrated,0.6965320110321045,0.07521382241775053,True,0.005366944242268801,0.6764622797260421,0.6700000166893005,0.003773152845678851,0.006961598130874335,True,0.03539544343948364,0.032154115941375495,0.03849315140396357,True
hotpotqa,score-minmax,extra_trees,binary,raw,0.668310284614563,0.08243410010589368,False,-0.022854840382933617,0.4973516044364005,0.6700000166893005,-0.02580515262670815,-0.019846370443701744,True,,,,
hotpotqa,score-minmax,extra_trees,binary,calibrated,0.6961459517478943,0.07701618393091,True,0.0049808211624622345,0.6625188180825591,0.6700000166893005,0.0033885983924847097,0.006554431084077805,True,0.02783566154539585,0.025078735174611212,0.030722373956814406,True
hotpotqa,score-minmax,extra_trees,multibin,raw,0.6585118770599365,0.06164710953256908,False,-0.03265321999788284,0.4728769346580338,0.6700000166893005,-0.03603628855198622,-0.029322253447026013,True,,,,
hotpotqa,score-minmax,extra_trees,multibin,calibrated,0.6967410445213318,0.07762865141721297,True,0.005575886461883783,0.6787112162313221,0.6700000166893005,0.00402095119934529,0.007194223336409777,True,0.03822910785675049,0.034972532838582995,0.04148825835436583,True
hotpotqa,score-minmax,elasticnet,regression,raw,0.6583336591720581,0.052726408173838626,False,-0.032831475138664246,0.4740010548154569,0.6700000166893005,-0.03612583689391613,-0.029506359482184052,True,,,,
hotpotqa,score-minmax,elasticnet,regression,calibrated,0.6969076991081238,0.08362873942065846,True,0.0057425727136433125,0.6632788724826633,0.6700000166893005,0.00417047159280628,0.007354003039654344,True,0.03857405111193657,0.03523583998903632,0.04177317786961794,True
hotpotqa,score-minmax,logreg,binary,raw,0.6686651706695557,0.03141902782755595,False,-0.022499913349747658,0.5053784740869515,0.6700000166893005,-0.025180671364068985,-0.019551885593682528,True,,,,
hotpotqa,score-minmax,logreg,binary,calibrated,0.6951207518577576,0.09560080472947217,True,0.003955586347728968,0.6816798292410927,0.6700000166893005,0.002122027304721996,0.005820077669341117,True,0.026455499231815338,0.023602485237643123,0.029260433139279486,True
hotpotqa,score-minmax,logreg,multibin,raw,0.6590441465377808,0.0669353817945928,False,-0.032120950520038605,0.46777896985455925,0.6700000166893005,-0.03528530914336443,-0.028739631315693258,True,,,,
hotpotqa,score-minmax,logreg,multibin,calibrated,0.6967350840568542,0.0989178561288667,True,0.0055699655786156654,0.6831980907459619,0.6700000166893005,0.003798340674256906,0.0073200323618948454,True,0.037690915167331696,0.03443488758057356,0.04092404078692198,True
