dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
arguana,test-health-ppelfhwbpba-pro02a,0.12,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-health-ppelfhwbpba-pro01a,0.94,0.5,0.5,0.24465054211822604,1
arguana,test-health-ppelfhwbpba-pro03a,0.79,0.6309297535714575,0.6309297535714575,0.22106472945750374,1
arguana,test-health-ppelfhwbpba-pro04a,0.67,0.6309297535714575,0.6309297535714575,0.31546487678572877,1
arguana,test-health-ppelfhwbpba-con02a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-health-ppelfhwbpba-con03a,0.0,0.6309297535714575,0.27023815442731974,0.6309297535714575,1
arguana,test-health-ppelfhwbpba-con01a,0.09,0.6309297535714575,0.38685280723454163,0.43067655807339306,1
arguana,test-health-dhgsshbesbc-pro02a,0.0,0.26264953503719357,0.23540891336663824,0.26264953503719357,1
arguana,test-health-dhgsshbesbc-pro01a,0.88,0.6309297535714575,0.6309297535714575,0.3010299956639812,1
arguana,test-health-dhgsshbesbc-pro03a,0.0,0.3333333333333333,0.27023815442731974,0.3333333333333333,1
arguana,test-health-dhgsshbesbc-pro04a,0.25,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-health-dhgsshbesbc-con02a,0.0,0.3010299956639812,0.1949590218937863,0.3010299956639812,1
arguana,test-health-dhgsshbesbc-con03a,0.0,0.25,0.0,0.25,1
arguana,test-health-dhgsshbesbc-con01a,0.51,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-health-dhiacihwph-pro02a,0.2,0.38685280723454163,0.23137821315975915,0.3562071871080222,1
arguana,test-health-dhiacihwph-pro01a,0.84,0.3333333333333333,0.3333333333333333,0.2559580248098155,1
arguana,test-health-dhiacihwph-pro03a,0.0,1.0,0.6309297535714575,1.0,1
arguana,test-health-dhiacihwph-pro04a,0.9,0.31546487678572877,0.31546487678572877,0.21810429198553155,1
arguana,test-health-dhiacihwph-con02a,0.0,0.43067655807339306,0.27894294565112987,0.43067655807339306,1
arguana,test-health-dhiacihwph-con03a,0.91,0.5,0.5,0.26264953503719357,1
arguana,test-health-dhiacihwph-con01a,0.58,0.6309297535714575,0.6309297535714575,0.3333333333333333,1
arguana,test-health-ahiahbgbsp-pro02a,0.0,0.5,0.20584683246043448,0.5,1
arguana,test-health-ahiahbgbsp-pro05a,0.0,0.6309297535714575,0.18920035951687003,0.6309297535714575,1
arguana,test-health-ahiahbgbsp-pro01a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-health-ahiahbgbsp-pro03a,0.9,0.5,0.5,0.22106472945750374,1
arguana,test-health-ahiahbgbsp-pro04a,0.03,0.6309297535714575,0.43067655807339306,0.5,1
arguana,test-health-ahiahbgbsp-con02a,0.88,0.3333333333333333,0.31546487678572877,0.26264953503719357,1
arguana,test-health-ahiahbgbsp-con04a,0.0,0.6309297535714575,0.43067655807339306,0.6309297535714575,1
arguana,test-health-ahiahbgbsp-con03a,0.98,0.43067655807339306,0.43067655807339306,0.18316925091363362,1
arguana,test-health-ahiahbgbsp-con01a,0.95,0.6309297535714575,0.6309297535714575,0.21533827903669653,1
arguana,test-health-hgwhwbjfs-pro02a,0.67,0.3562071871080222,0.3010299956639812,0.2890648263178879,1
arguana,test-health-hgwhwbjfs-pro01a,0.0,0.31546487678572877,0.2559580248098155,0.31546487678572877,1
arguana,test-health-hgwhwbjfs-pro03a,0.84,0.38685280723454163,0.31546487678572877,0.22424382421757544,1
arguana,test-health-hgwhwbjfs-con02a,0.0,0.6309297535714575,0.3333333333333333,0.6309297535714575,1
arguana,test-health-hgwhwbjfs-con04a,0.72,0.6309297535714575,0.6309297535714575,0.31546487678572877,1
arguana,test-health-hgwhwbjfs-con03a,0.88,0.6309297535714575,0.6309297535714575,0.2890648263178879,1
arguana,test-health-hgwhwbjfs-con01a,0.0,0.5,0.38685280723454163,0.5,1
arguana,test-health-hpehwadvoee-pro02a,0.91,0.6309297535714575,0.6309297535714575,0.19195872000656014,1
arguana,test-health-hpehwadvoee-pro05a,0.0,0.6309297535714575,0.2890648263178879,0.6309297535714575,1
arguana,test-health-hpehwadvoee-pro01a,0.32,0.31546487678572877,0.22106472945750374,0.27023815442731974,1
arguana,test-health-hpehwadvoee-pro03a,0.76,0.43067655807339306,0.3333333333333333,0.21810429198553155,1
arguana,test-health-hpehwadvoee-pro04a,0.0,0.6309297535714575,0.27023815442731974,0.6309297535714575,1
arguana,test-health-hpehwadvoee-con02a,0.81,0.6309297535714575,0.6309297535714575,0.3562071871080222,1
arguana,test-health-hpehwadvoee-con05a,0.37,0.43067655807339306,0.3333333333333333,0.27023815442731974,1
arguana,test-health-hpehwadvoee-con04a,0.98,0.43067655807339306,0.43067655807339306,0.16155546744299637,1
arguana,test-health-hpehwadvoee-con03a,0.11,0.6309297535714575,0.5,0.43067655807339306,1
arguana,test-health-hpehwadvoee-con01a,0.97,0.25,0.25,0.15773243839286438,1
arguana,test-health-dhghwapgd-pro02a,0.0,0.6309297535714575,0.38685280723454163,0.6309297535714575,1
arguana,test-health-dhghwapgd-pro05a,0.0,0.3333333333333333,0.25,0.3333333333333333,1
arguana,test-health-dhghwapgd-pro01a,0.0,0.5,0.22424382421757544,0.5,1
arguana,test-health-dhghwapgd-pro03a,0.0,1.0,0.31546487678572877,1.0,1
arguana,test-health-dhghwapgd-pro04a,0.0,0.3333333333333333,0.27894294565112987,0.3333333333333333,1
arguana,test-health-dhghwapgd-con02a,0.29,0.43067655807339306,0.43067655807339306,0.38685280723454163,1
arguana,test-health-dhghwapgd-con04a,0.0,0.3010299956639812,0.227670248696953,0.3010299956639812,1
arguana,test-health-dhghwapgd-con03a,0.0,0.25,0.22106472945750374,0.25,1
arguana,test-health-dhghwapgd-con01a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-health-dhghhbampt-pro02a,0.0,0.5,0.3562071871080222,0.5,1
arguana,test-health-dhghhbampt-pro01a,0.25,0.5,0.5,0.3562071871080222,1
arguana,test-health-dhghhbampt-pro03a,0.0,0.43067655807339306,0.38685280723454163,0.43067655807339306,1
arguana,test-health-dhghhbampt-con02a,0.04,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-health-dhghhbampt-con03a,0.13,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-health-dhghhbampt-con01a,0.15,0.6309297535714575,0.2890648263178879,0.43067655807339306,1
arguana,test-health-dhpelhbass-pro02a,0.0,0.6309297535714575,0.23540891336663824,0.6309297535714575,1
arguana,test-health-dhpelhbass-pro01a,0.78,0.6309297535714575,0.6309297535714575,0.3010299956639812,1
arguana,test-health-dhpelhbass-pro03a,0.41,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-health-dhpelhbass-con02a,0.88,0.27023815442731974,0.27023815442731974,0.21533827903669653,1
arguana,test-health-dhpelhbass-con04a,0.84,0.6309297535714575,0.6309297535714575,0.27894294565112987,1
arguana,test-health-dhpelhbass-con03a,0.34,0.43067655807339306,0.26264953503719357,0.3010299956639812,1
arguana,test-health-dhpelhbass-con01a,0.76,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-sport-aastshsrqsar-pro02a,0.25,0.6309297535714575,0.43067655807339306,0.43067655807339306,1
arguana,test-sport-aastshsrqsar-pro01a,0.0,1.0,0.3562071871080222,1.0,1
arguana,test-sport-aastshsrqsar-pro03a,0.0,1.0,0.6309297535714575,1.0,1
arguana,test-sport-aastshsrqsar-con02a,0.0,1.0,0.43067655807339306,1.0,1
arguana,test-sport-aastshsrqsar-con04a,0.0,1.0,0.3333333333333333,1.0,1
arguana,test-sport-aastshsrqsar-con03a,0.34,1.0,0.43067655807339306,0.5,1
arguana,test-sport-aastshsrqsar-con01a,0.0,1.0,0.31546487678572877,1.0,1
arguana,test-sport-otshwbe2uuyt-pro02a,0.75,0.6309297535714575,0.6309297535714575,0.3333333333333333,1
arguana,test-sport-otshwbe2uuyt-pro01a,0.99,0.1605440854340214,0.1605440854340214,0.0,1
arguana,test-sport-otshwbe2uuyt-pro03a,0.0,0.5,0.3010299956639812,0.5,1
arguana,test-sport-otshwbe2uuyt-con02a,0.0,0.5,0.3562071871080222,0.5,1
arguana,test-sport-otshwbe2uuyt-con05a,0.99,0.3333333333333333,0.3333333333333333,0.0,1
arguana,test-sport-otshwbe2uuyt-con04a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-sport-otshwbe2uuyt-con03a,0.34,0.6309297535714575,0.5,0.5,1
arguana,test-sport-otshwbe2uuyt-con01a,0.12,0.5,0.5,0.43067655807339306,1
arguana,test-sport-ybfgsohbhog-pro02a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-sport-ybfgsohbhog-pro01a,0.51,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-sport-ybfgsohbhog-pro03a,0.0,0.23540891336663824,0.227670248696953,0.23540891336663824,1
arguana,test-sport-ybfgsohbhog-pro04a,0.34,0.43067655807339306,0.31546487678572877,0.38685280723454163,1
arguana,test-sport-ybfgsohbhog-con02a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-sport-ybfgsohbhog-con03a,0.0,0.31546487678572877,0.24465054211822604,0.31546487678572877,1
arguana,test-sport-ybfgsohbhog-con01a,0.0,0.27894294565112987,0.2559580248098155,0.27894294565112987,1
arguana,test-sport-tshbmlbscac-pro02a,0.34,0.43067655807339306,0.3562071871080222,0.3333333333333333,1
arguana,test-sport-tshbmlbscac-pro01a,0.45,0.38685280723454163,0.38685280723454163,0.3010299956639812,1
arguana,test-sport-tshbmlbscac-pro03a,0.5,0.6309297535714575,0.5,0.43067655807339306,1
arguana,test-sport-tshbmlbscac-pro04a,0.29,0.6309297535714575,0.5,0.43067655807339306,1
arguana,test-sport-tshbmlbscac-con02a,0.41,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-sport-tshbmlbscac-con04a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-sport-tshbmlbscac-con03a,0.38,0.3333333333333333,0.3010299956639812,0.31546487678572877,1
arguana,test-sport-tshbmlbscac-con01a,0.75,0.6309297535714575,0.6309297535714575,0.3562071871080222,1
arguana,test-free-speech-debate-magghbcrg-pro02a,0.0,0.5,0.31546487678572877,0.5,1
arguana,test-free-speech-debate-magghbcrg-pro01a,0.72,0.3333333333333333,0.3333333333333333,0.27894294565112987,1
arguana,test-free-speech-debate-magghbcrg-pro03a,0.0,0.3010299956639812,0.2890648263178879,0.3010299956639812,1
arguana,test-free-speech-debate-magghbcrg-con02a,0.09,0.3333333333333333,0.23981246656813146,0.31546487678572877,1
arguana,test-free-speech-debate-magghbcrg-con03a,0.0,0.38685280723454163,0.3562071871080222,0.38685280723454163,1
arguana,test-free-speech-debate-magghbcrg-con01a,0.67,0.3333333333333333,0.31546487678572877,0.3010299956639812,1
arguana,test-free-speech-debate-nshbbsbfb-pro02a,0.47,0.5,0.5,0.3010299956639812,1
arguana,test-free-speech-debate-nshbbsbfb-pro01a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-free-speech-debate-nshbbsbfb-pro03a,0.2,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-free-speech-debate-nshbbsbfb-pro04a,0.0,0.2890648263178879,0.0,0.2890648263178879,1
arguana,test-free-speech-debate-nshbbsbfb-con02a,0.0,0.27894294565112987,0.0,0.27894294565112987,1
arguana,test-free-speech-debate-nshbbsbfb-con03a,0.0,0.6309297535714575,0.3010299956639812,0.6309297535714575,1
arguana,test-free-speech-debate-nshbbsbfb-con01a,0.0,0.3010299956639812,0.26264953503719357,0.3010299956639812,1
arguana,test-free-speech-debate-fsaphgiap-pro02a,0.26,0.5,0.3562071871080222,0.3333333333333333,1
arguana,test-free-speech-debate-fsaphgiap-pro01a,0.0,0.26264953503719357,0.0,0.26264953503719357,1
arguana,test-free-speech-debate-fsaphgiap-pro03a,0.27,0.6309297535714575,0.3333333333333333,0.38685280723454163,1
arguana,test-free-speech-debate-fsaphgiap-pro04a,0.0,0.2890648263178879,0.0,0.2890648263178879,1
arguana,test-free-speech-debate-fsaphgiap-con02a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-free-speech-debate-fsaphgiap-con04a,0.51,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-free-speech-debate-fsaphgiap-con03a,0.5,0.43067655807339306,0.3562071871080222,0.3562071871080222,1
arguana,test-free-speech-debate-fsaphgiap-con01a,0.89,0.6309297535714575,0.6309297535714575,0.22106472945750374,1
arguana,test-free-speech-debate-yfsdfkhbwu-pro02a,0.95,0.3562071871080222,0.3562071871080222,0.23540891336663824,1
arguana,test-free-speech-debate-yfsdfkhbwu-pro01a,0.0,0.27894294565112987,0.0,0.27894294565112987,1
arguana,test-free-speech-debate-yfsdfkhbwu-pro03a,0.25,0.5,0.5,0.38685280723454163,1
arguana,test-free-speech-debate-yfsdfkhbwu-con02a,0.0,0.18428883314870617,0.0,0.18428883314870617,1
arguana,test-free-speech-debate-yfsdfkhbwu-con03a,0.0,0.0,0.0,0.0,1
arguana,test-free-speech-debate-yfsdfkhbwu-con01a,0.0,0.0,0.0,0.0,1
arguana,test-free-speech-debate-ldhwbmclg-pro02a,0.51,0.3562071871080222,0.3562071871080222,0.2890648263178879,1
arguana,test-free-speech-debate-ldhwbmclg-pro01a,0.0,0.6309297535714575,0.38685280723454163,0.6309297535714575,1
arguana,test-free-speech-debate-ldhwbmclg-pro03a,0.51,0.3562071871080222,0.3562071871080222,0.31546487678572877,1
arguana,test-free-speech-debate-ldhwbmclg-con02a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-free-speech-debate-ldhwbmclg-con03a,0.0,0.6309297535714575,0.31546487678572877,0.6309297535714575,1
arguana,test-free-speech-debate-ldhwbmclg-con01a,0.82,0.43067655807339306,0.3333333333333333,0.25,1
arguana,test-free-speech-debate-ldhwprhs-pro02a,0.2,0.5,0.27023815442731974,0.38685280723454163,1
arguana,test-free-speech-debate-ldhwprhs-pro01a,0.0,0.5,0.43067655807339306,0.5,1
arguana,test-free-speech-debate-ldhwprhs-pro03a,0.05,0.6309297535714575,0.3562071871080222,0.5,1
arguana,test-free-speech-debate-ldhwprhs-con02a,0.0,0.2559580248098155,0.0,0.2559580248098155,1
arguana,test-free-speech-debate-ldhwprhs-con03a,0.0,0.5,0.19195872000656014,0.5,1
arguana,test-free-speech-debate-ldhwprhs-con01a,0.0,0.19342640361727081,0.0,0.19342640361727081,1
arguana,test-free-speech-debate-radhbsshr-pro02a,0.0,0.6309297535714575,0.43067655807339306,0.6309297535714575,1
arguana,test-free-speech-debate-radhbsshr-pro01a,0.17,0.6309297535714575,0.5,0.5,1
arguana,test-free-speech-debate-radhbsshr-pro03a,0.67,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-free-speech-debate-radhbsshr-con02a,0.86,0.2890648263178879,0.2890648263178879,0.26264953503719357,1
arguana,test-free-speech-debate-radhbsshr-con04a,0.67,0.38685280723454163,0.31546487678572877,0.26264953503719357,1
arguana,test-free-speech-debate-radhbsshr-con03a,0.67,0.5,0.5,0.3562071871080222,1
arguana,test-free-speech-debate-radhbsshr-con01a,0.8,0.5,0.5,0.3333333333333333,1
arguana,test-free-speech-debate-fchbjaj-pro02a,0.0,0.31546487678572877,0.27023815442731974,0.31546487678572877,1
arguana,test-free-speech-debate-fchbjaj-pro01a,0.0,0.3562071871080222,0.31546487678572877,0.3562071871080222,1
arguana,test-free-speech-debate-fchbjaj-pro03a,0.0,0.3333333333333333,0.31546487678572877,0.3333333333333333,1
arguana,test-free-speech-debate-fchbjaj-con02a,0.72,0.3333333333333333,0.3333333333333333,0.3010299956639812,1
arguana,test-free-speech-debate-fchbjaj-con03a,0.04,0.5,0.5,0.43067655807339306,1
arguana,test-free-speech-debate-fchbjaj-con01a,0.88,0.31546487678572877,0.31546487678572877,0.2890648263178879,1
arguana,test-free-speech-debate-nshbcsbawc-pro02a,0.89,0.43067655807339306,0.43067655807339306,0.23540891336663824,1
arguana,test-free-speech-debate-nshbcsbawc-pro01a,0.05,0.27023815442731974,0.23540891336663824,0.2559580248098155,1
arguana,test-free-speech-debate-nshbcsbawc-pro03a,0.0,0.3562071871080222,0.23540891336663824,0.3562071871080222,1
arguana,test-free-speech-debate-nshbcsbawc-pro04a,0.0,0.31546487678572877,0.0,0.31546487678572877,1
arguana,test-free-speech-debate-nshbcsbawc-con02a,0.0,0.5,0.5,0.5,1
arguana,test-free-speech-debate-nshbcsbawc-con03a,0.0,0.2890648263178879,0.0,0.2890648263178879,1
arguana,test-free-speech-debate-nshbcsbawc-con01a,0.06,0.43067655807339306,0.38685280723454163,0.38685280723454163,1
arguana,test-economy-egecegphw-pro02a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-economy-egecegphw-pro01a,0.5,1.0,0.6309297535714575,0.6309297535714575,1
arguana,test-economy-egecegphw-pro03a,0.0,0.3010299956639812,0.2890648263178879,0.3010299956639812,1
arguana,test-economy-egecegphw-con02a,0.76,0.3333333333333333,0.3333333333333333,0.2890648263178879,1
arguana,test-economy-egecegphw-con03a,0.76,0.43067655807339306,0.43067655807339306,0.3333333333333333,1
arguana,test-economy-egecegphw-con01a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-economy-beplcpdffe-pro02a,0.47,0.3562071871080222,0.2890648263178879,0.2890648263178879,1
arguana,test-economy-beplcpdffe-pro01a,0.25,0.1965616322328226,0.15084420062289414,0.1949590218937863,1
arguana,test-economy-beplcpdffe-pro03a,0.39,0.5,0.38685280723454163,0.31546487678572877,1
arguana,test-economy-beplcpdffe-pro04a,0.0,0.5,0.31546487678572877,0.5,1
arguana,test-economy-beplcpdffe-con02a,0.76,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
arguana,test-economy-beplcpdffe-con05a,0.09,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-economy-beplcpdffe-con04a,0.0,0.5,0.5,0.5,1
arguana,test-economy-beplcpdffe-con03a,0.6,0.5,0.5,0.38685280723454163,1
arguana,test-economy-beplcpdffe-con01a,0.25,0.6309297535714575,0.38685280723454163,0.5,1
arguana,test-economy-thsptr-pro02a,0.07,0.5,0.2890648263178879,0.43067655807339306,1
arguana,test-economy-thsptr-pro05a,0.0,0.6309297535714575,0.43067655807339306,0.6309297535714575,1
arguana,test-economy-thsptr-pro01a,0.07,0.43067655807339306,0.3333333333333333,0.38685280723454163,1
arguana,test-economy-thsptr-pro03a,0.6,0.6309297535714575,0.6309297535714575,0.38685280723454163,1
arguana,test-economy-thsptr-pro04a,0.0,0.6309297535714575,0.43067655807339306,0.6309297535714575,1
arguana,test-economy-thsptr-con02a,0.88,0.2890648263178879,0.2890648263178879,0.23137821315975915,1
arguana,test-economy-thsptr-con05a,0.54,0.3333333333333333,0.27894294565112987,0.2890648263178879,1
arguana,test-economy-thsptr-con04a,0.88,0.5,0.5,0.2559580248098155,1
arguana,test-economy-thsptr-con03a,0.29,0.5,0.2890648263178879,0.43067655807339306,1
arguana,test-economy-thsptr-con01a,0.0,0.43067655807339306,0.27023815442731974,0.43067655807339306,1
arguana,test-economy-epiasghbf-pro02a,0.08,0.43067655807339306,0.23540891336663824,0.2890648263178879,1
arguana,test-economy-epiasghbf-pro01a,0.04,0.6309297535714575,0.38685280723454163,0.5,1
arguana,test-economy-epiasghbf-pro03a,0.02,0.38685280723454163,0.1781035935540111,0.3562071871080222,1
arguana,test-economy-epiasghbf-con02a,0.12,1.0,0.5,0.5,1
arguana,test-economy-epiasghbf-con04a,0.0,0.31546487678572877,0.15186115333086322,0.31546487678572877,1
arguana,test-economy-epiasghbf-con03a,0.17,0.38685280723454163,0.38685280723454163,0.3562071871080222,1
arguana,test-economy-epiasghbf-con01a,0.39,0.6309297535714575,0.31546487678572877,0.2890648263178879,1
arguana,test-economy-epegiahsc-pro02a,0.07,0.3562071871080222,0.23137821315975915,0.31546487678572877,1
arguana,test-economy-epegiahsc-pro01a,0.1,0.25,0.16929380759878143,0.24465054211822604,1
arguana,test-economy-epegiahsc-pro03a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-economy-epegiahsc-con02a,0.45,0.43067655807339306,0.3562071871080222,0.26264953503719357,1
arguana,test-economy-epegiahsc-con04a,0.47,0.20801459767650948,0.17905223175104137,0.18920035951687003,1
arguana,test-economy-epegiahsc-con03a,0.12,0.6309297535714575,0.3562071871080222,0.43067655807339306,1
arguana,test-economy-epegiahsc-con01a,0.99,0.38685280723454163,0.38685280723454163,0.16730017881017412,1
arguana,test-economy-egiahbwaka-pro02a,0.19,0.6309297535714575,0.38685280723454163,0.38685280723454163,1
arguana,test-economy-egiahbwaka-pro01a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-economy-egiahbwaka-pro03a,0.41,0.38685280723454163,0.3333333333333333,0.3010299956639812,1
arguana,test-economy-egiahbwaka-con02a,0.96,0.27023815442731974,0.27023815442731974,0.20584683246043448,1
arguana,test-economy-egiahbwaka-con03a,0.0,0.6309297535714575,0.5,0.6309297535714575,1
arguana,test-economy-egiahbwaka-con01a,0.0,0.6309297535714575,0.3333333333333333,0.6309297535714575,1
arguana,test-economy-egppphbcb-pro02a,0.08,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-economy-egppphbcb-pro01a,0.15,0.6309297535714575,0.6309297535714575,0.5,1
arguana,test-economy-egppphbcb-pro03a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-economy-egppphbcb-pro04a,0.0,0.6309297535714575,0.18920035951687003,0.6309297535714575,1
arguana,test-economy-egppphbcb-con02a,0.0,0.43067655807339306,0.0,0.43067655807339306,1
arguana,test-economy-egppphbcb-con03a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
arguana,test-economy-egppphbcb-con01a,0.06,0.38685280723454163,0.27894294565112987,0.3010299956639812,1
arguana,test-economy-bhahwbsps-pro02a,0.15,0.26264953503719357,0.24465054211822604,0.23981246656813146,1
arguana,test-economy-bhahwbsps-pro01a,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
