dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
climate-fever,105,0.65,0.12711381344019226,0.06952808975538781,0.07438746990922938,4
climate-fever,108,0.5,1.0,0.5,0.6309297535714575,1
climate-fever,109,0.0,0.3514227382548962,0.0,0.3514227382548962,2
climate-fever,113,0.0,0.38685280723454163,0.0,0.38685280723454163,1
climate-fever,118,0.0,0.2640681225725909,0.0,0.2640681225725909,2
climate-fever,120,0.87,0.6728308739337423,0.6522183914502004,0.5506488190152088,3
climate-fever,123,0.02,0.46927872602275644,0.08448487161763943,0.2960819109658652,3
climate-fever,126,0.0,0.6519314106524762,0.21192155714138064,0.6519314106524762,4
climate-fever,127,0.02,0.2888080276836472,0.08210079624691,0.26363422713382534,4
climate-fever,128,0.09,1.0,1.0,0.5,1
climate-fever,129,0.0,1.0,0.3010299956639812,1.0,1
climate-fever,132,0.21,0.22775335804538363,0.07738888769495082,0.16912329493117015,4
climate-fever,133,0.0,0.15418502909971993,0.0,0.15418502909971993,5
climate-fever,135,0.91,0.09541268780076616,0.09541268780076616,0.09311323985494363,2
climate-fever,137,0.0,0.07510950231304947,0.0,0.07510950231304947,3
climate-fever,138,0.0,0.19996852967483414,0.0,0.19996852967483414,3
climate-fever,139,0.57,0.4140082104086446,0.20809057777436543,0.18414394827864616,3
climate-fever,141,0.0,0.13749447131399728,0.0,0.13749447131399728,2
climate-fever,142,0.0,0.46927872602275644,0.14126697285982898,0.46927872602275644,3
climate-fever,143,0.0,0.6131471927654584,0.38685280723454163,0.6131471927654584,2
climate-fever,148,0.0,0.5520085457614954,0.46927872602275644,0.5520085457614954,3
climate-fever,152,0.0,0.0,0.0,0.0,3
climate-fever,157,0.0,0.6131471927654584,0.0,0.6131471927654584,2
climate-fever,161,0.53,0.17723928678404774,0.17723928678404774,0.0,2
climate-fever,163,0.0,0.0,0.0,0.0,3
climate-fever,164,0.0,0.15403922195426356,0.0,0.15403922195426356,1
climate-fever,165,0.0,0.0,0.0,0.0,3
climate-fever,168,0.0,0.3947758812878203,0.0938557452045513,0.3947758812878203,3
climate-fever,169,0.0,0.0,0.0,0.0,3
climate-fever,171,0.0,0.358589972590918,0.0,0.358589972590918,4
climate-fever,173,0.0,0.0,0.0,0.0,4
climate-fever,180,0.27,0.627363632023214,0.15324922895788093,0.40108372167911444,5
climate-fever,181,0.0,0.09803928583135704,0.0,0.09803928583135704,5
climate-fever,184,0.05,0.6131471927654584,0.23075393400631983,0.2640681225725909,2
climate-fever,185,0.0,0.3219983375427459,0.0,0.3219983375427459,4
climate-fever,189,0.0,0.0,0.0,0.0,4
climate-fever,190,0.0,0.3841032025833937,0.0,0.3841032025833937,2
climate-fever,194,0.0,0.7187283396033399,0.1532867981913646,0.7187283396033399,2
climate-fever,195,0.36,0.47792036530057885,0.1728316762006531,0.47343186501388596,4
climate-fever,196,0.04,0.5855700749881525,0.2840679480640816,0.5413996682199069,4
climate-fever,197,0.93,0.23294922470196605,0.19494837176154917,0.08120474904004268,4
climate-fever,198,0.44,0.3171937659698004,0.0938557452045513,0.29028567541738887,3
climate-fever,199,0.0,0.08754031530847717,0.0,0.08754031530847717,4
climate-fever,200,0.93,0.22768581808343655,0.18968496514301963,0.0749368547125808,4
climate-fever,203,0.28,0.5634848716040297,0.15101961822780524,0.2804794844280866,4
climate-fever,204,0.99,0.2006317766959581,0.2006317766959581,0.10889376106823218,4
climate-fever,207,0.0,0.0,0.0,0.0,5
climate-fever,211,0.65,0.4533286799748875,0.2547524607214892,0.20330435530113844,3
climate-fever,214,0.0,0.071942683897578,0.0,0.071942683897578,4
climate-fever,216,0.0,0.0,0.0,0.0,3
climate-fever,220,0.43,0.21840743681816419,0.12621440746277704,0.10511893611511204,2
climate-fever,230,0.13,0.41340159247155434,0.16716045496620227,0.3253631856932711,3
climate-fever,235,0.0,0.0,0.0,0.0,2
climate-fever,236,0.0,0.766433990956823,0.09492277787976798,0.766433990956823,2
climate-fever,237,0.04,0.46216938127235485,0.22831850434665468,0.42947830673190385,3
climate-fever,240,0.0,0.6420918329075408,0.262712788509969,0.6420918329075408,3
climate-fever,243,0.02,0.47158869115163876,0.3360372102950892,0.4199122651722656,5
climate-fever,244,0.0,0.0,0.0,0.0,4
climate-fever,246,0.72,0.5846298945661073,0.42059711313308545,0.5173764862290643,4
climate-fever,248,0.0,1.0,0.15366188628986424,1.0,1
climate-fever,250,0.0,0.0,0.0,0.0,4
climate-fever,254,0.25,0.6309297535714575,0.3562071871080222,0.22424382421757544,1
climate-fever,256,0.0,0.6934264036172708,0.6240505200038379,0.6934264036172708,2
climate-fever,257,0.08,1.0,1.0,0.3010299956639812,1
climate-fever,258,0.0,0.08629926013711074,0.05888656658018403,0.08629926013711074,4
climate-fever,261,0.76,0.4076274410256015,0.26212797313291997,0.18854739925689465,4
climate-fever,263,0.0,0.8705934931359165,0.0938557452045513,0.8705934931359165,3
climate-fever,266,0.91,0.38685280723454163,0.3333333333333333,0.19823986317056053,1
climate-fever,267,0.75,0.46927872602275644,0.46927872602275644,0.2329896385297223,3
climate-fever,268,0.04,0.5375811193822125,0.26905007080277016,0.5274486902992358,4
climate-fever,272,0.74,0.778842958530688,0.7741900178546666,0.3691870586877029,2
climate-fever,275,0.0,0.07557488532248983,0.0,0.07557488532248983,3
climate-fever,279,0.67,0.86710347223049,0.6629589626831033,0.5997950981171833,4
climate-fever,281,0.0,0.2559580248098155,0.0,0.2559580248098155,1
climate-fever,282,0.0,0.08448487161763943,0.0,0.08448487161763943,3
climate-fever,284,0.04,0.40702981441021113,0.1950637019412787,0.3764243222663569,3
climate-fever,287,0.0,0.37590633587120725,0.0,0.37590633587120725,3
climate-fever,293,0.0,0.0,0.0,0.0,5
climate-fever,294,0.0,0.0,0.0,0.0,3
climate-fever,296,0.0,1.0,0.6309297535714575,1.0,1
climate-fever,298,0.0,0.3229812539731342,0.0,0.3229812539731342,2
climate-fever,302,0.0,0.40647919498606033,0.0,0.40647919498606033,4
climate-fever,305,0.13,0.59609574285515,0.17191133694829847,0.3124437827055499,3
climate-fever,306,0.06,0.6131471927654584,0.24132768652023726,0.21840743681816419,2
climate-fever,307,0.86,0.23327257712173097,0.16263909069181648,0.12011565579805131,3
climate-fever,310,0.0,0.06608892507376554,0.0,0.06608892507376554,4
climate-fever,311,0.87,0.07984133538066794,0.07984133538066794,0.0,5
climate-fever,313,0.0,0.5589349073922788,0.06752391640306755,0.5589349073922788,4
climate-fever,316,0.0,0.0749368547125808,0.0,0.0749368547125808,4
climate-fever,319,0.0,0.14677918272428617,0.0,0.14677918272428617,4
climate-fever,320,0.52,0.4082164215280254,0.34259356533242086,0.16716045496620227,3
climate-fever,322,0.95,0.569826742006333,0.5645813812878118,0.4113152004679265,5
climate-fever,331,0.21,0.3661486485141434,0.12621440746277704,0.27514059215107445,2
climate-fever,332,0.0,0.06347904107373183,0.0,0.06347904107373183,4
climate-fever,335,0.0,0.0,0.0,0.0,4
climate-fever,337,0.0,0.0,0.0,0.0,4
climate-fever,338,0.09,0.7071368255604933,0.6131471927654584,0.3582854767862662,2
climate-fever,340,0.24,0.07708937832733753,0.07246727046834667,0.07630862162354303,3
climate-fever,342,0.0,0.31641595193524935,0.0,0.31641595193524935,3
climate-fever,343,0.0,0.0,0.0,0.0,2
climate-fever,344,0.0,0.12681701683239352,0.0,0.12681701683239352,3
climate-fever,348,0.0,0.0,0.0,0.0,4
climate-fever,349,0.0,0.2517393678189264,0.07063348642991449,0.2517393678189264,3
climate-fever,350,0.0,0.0,0.0,0.0,3
climate-fever,351,0.0,0.0,0.0,0.0,5
climate-fever,353,0.0,0.2563167103227552,0.0,0.2563167103227552,2
climate-fever,356,0.0,0.3080525453595324,0.12641048298325155,0.3080525453595324,4
climate-fever,357,0.91,0.1309019901681972,0.1309019901681972,0.0,3
climate-fever,358,0.41,0.24630238874073,0.09032543842038994,0.07673373981757839,4
climate-fever,362,0.83,0.3717160014596981,0.34489009678753246,0.1974567558795089,4
climate-fever,363,0.9,0.22953684535905328,0.22953684535905328,0.0,4
climate-fever,365,0.36,0.23729656483342812,0.09032543842038994,0.15188016702173468,4
climate-fever,366,0.0,0.0,0.0,0.0,4
climate-fever,368,0.14,0.3475834153186885,0.2625210912158115,0.3409997356510647,2
climate-fever,369,0.02,0.6131471927654584,0.6131471927654584,0.3065735963827292,2
climate-fever,373,0.0,0.0,0.0,0.0,2
climate-fever,375,0.0,0.1480409554829326,0.0,0.1480409554829326,3
climate-fever,376,0.91,0.2960819109658652,0.16716045496620227,0.08878770367712427,3
climate-fever,377,0.97,0.21276977484660764,0.21276977484660764,0.06506334166535027,4
climate-fever,378,0.0,0.27894294565112987,0.0,0.27894294565112987,1
climate-fever,381,0.0,0.2960819109658652,0.0,0.2960819109658652,3
climate-fever,382,0.0,0.2462035462695378,0.06327144169513317,0.2462035462695378,4
climate-fever,383,0.97,0.25072973939239607,0.2503824561844012,0.10380202288176846,2
climate-fever,386,0.03,0.6366824387328317,0.46711378980968005,0.5585075862632192,4
climate-fever,388,0.0,0.07912654014375839,0.0,0.07912654014375839,3
climate-fever,390,0.49,0.4899955302769086,0.4367467095119258,0.30303789105776097,3
climate-fever,392,0.0,0.22714784892503928,0.0,0.22714784892503928,2
climate-fever,398,0.72,0.19519002499605084,0.19519002499605084,0.0,4
climate-fever,399,0.0,0.0,0.0,0.0,2
climate-fever,400,0.88,0.8444871771323801,0.4281482298570527,0.6105456988825855,3
climate-fever,401,0.0,0.0,0.0,0.0,2
climate-fever,404,0.93,0.40827937527857844,0.28010860661996756,0.30559849352930707,5
climate-fever,409,0.0,0.4686613101011926,0.0,0.4686613101011926,3
climate-fever,412,0.28,0.18154179253735267,0.09659953929285248,0.14126697285982898,3
climate-fever,413,0.91,0.40069564618362186,0.29278503749407625,0.19490499245137796,4
climate-fever,418,0.62,0.10209739512291163,0.10209739512291163,0.0,5
climate-fever,419,0.69,0.3842032749069354,0.2856436410275446,0.2634091959943366,4
climate-fever,420,0.54,0.21810429198553155,0.17144160057391347,0.17219543379409813,1
climate-fever,424,0.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,3
climate-fever,428,0.0,0.6131471927654584,0.13554521828632396,0.6131471927654584,2
climate-fever,430,0.0,0.11769895029887298,0.0,0.11769895029887298,2
climate-fever,432,0.67,0.5032684787949641,0.2821962165078303,0.4004659697894125,4
climate-fever,434,0.27,0.46927872602275644,0.46927872602275644,0.16716045496620227,3
climate-fever,435,0.0,0.0,0.0,0.0,3
climate-fever,436,0.0,0.12495636102304827,0.0,0.12495636102304827,2
climate-fever,441,0.91,0.138305145741363,0.138305145741363,0.0,4
climate-fever,442,0.89,0.573019700631139,0.2959630917050989,0.2819697496922201,3
climate-fever,443,0.0,0.10297732234589675,0.0,0.10297732234589675,2
climate-fever,444,0.0,0.7670227525916844,0.27494342310514897,0.7670227525916844,3
climate-fever,446,0.0,0.5956320406093768,0.3903800499921017,0.5956320406093768,4
climate-fever,447,0.92,0.21398626473452756,0.21398626473452756,0.13498887081069147,5
climate-fever,449,0.18,0.40193290523444064,0.2062445239736914,0.3076814600571286,5
climate-fever,450,0.64,0.6085846744351264,0.29614028505017503,0.2303612461053624,4
climate-fever,451,0.0,0.0,0.0,0.0,5
climate-fever,452,0.06,0.6131471927654584,0.2640681225725909,0.2640681225725909,2
climate-fever,454,0.0,0.4879750624901271,0.08514356440880375,0.4879750624901271,4
climate-fever,455,0.0,0.6131471927654584,0.0,0.6131471927654584,2
climate-fever,457,0.31,0.44602654366748223,0.06815388814994837,0.4124140559749444,4
climate-fever,461,0.0,0.0,0.0,0.0,2
climate-fever,463,0.0,0.0,0.0,0.0,2
climate-fever,467,0.68,0.2824454423740045,0.15117009029217712,0.06911917000496234,5
climate-fever,469,0.21,0.6131471927654584,0.6131471927654584,0.3065735963827292,2
climate-fever,470,0.06,0.5218540663594532,0.31149526008982686,0.3762190000580867,4
climate-fever,473,0.0,0.07110377625339116,0.0,0.07110377625339116,3
climate-fever,474,0.51,0.5158522704065073,0.42991128475397233,0.4879047361987413,5
climate-fever,477,0.09,0.7791089841968842,0.2741708125981702,0.6145580761280948,4
climate-fever,478,0.0,0.1986610034842676,0.0,0.1986610034842676,4
climate-fever,482,0.0,0.0,0.0,0.0,3
climate-fever,484,0.0,0.4173188887173405,0.0,0.4173188887173405,4
climate-fever,487,0.0,0.06582318989573062,0.0,0.06582318989573062,4
climate-fever,488,0.0,0.09008214357363754,0.0,0.09008214357363754,3
climate-fever,490,0.09,0.7021725336416487,0.09759501249802542,0.49352047950823136,4
climate-fever,492,0.0,1.0,0.3562071871080222,1.0,1
climate-fever,493,0.0,0.27894294565112987,0.0,0.27894294565112987,1
climate-fever,494,0.0,0.0,0.0,0.0,2
climate-fever,495,0.72,0.19519002499605084,0.08629926013711074,0.10253313861822189,4
climate-fever,496,0.0,0.0,0.0,0.0,5
climate-fever,498,0.0,0.19519002499605084,0.0,0.19519002499605084,4
climate-fever,499,0.0,0.0,0.0,0.0,3
climate-fever,502,0.0,0.0,0.0,0.0,4
climate-fever,503,0.41,0.6067795937417813,0.5285114512290437,0.38288352516585544,5
climate-fever,506,0.07,0.27216896302802623,0.08402540320766004,0.25858665436551814,3
climate-fever,508,0.27,0.2776403734961371,0.06416923277158361,0.20611989953408846,5
climate-fever,512,0.04,0.5430463072150764,0.3870345533368412,0.5427343901718158,4
climate-fever,516,0.0,0.15136260180246103,0.0,0.15136260180246103,4
climate-fever,519,0.0,0.31290198593371227,0.0,0.31290198593371227,2
climate-fever,520,0.73,0.18457569677956817,0.14704034066641014,0.13373003436102654,2
climate-fever,527,0.99,0.23463936301137822,0.23463936301137822,0.07912654014375839,3
climate-fever,528,0.0,0.2104401538469607,0.0,0.2104401538469607,4
climate-fever,530,0.0,0.0,0.0,0.0,2
climate-fever,531,0.0,0.06636133566432367,0.0,0.06636133566432367,4
climate-fever,532,0.99,0.15144506700364643,0.15144506700364643,0.0,5
climate-fever,534,0.6,0.6244194000355625,0.27727342735504823,0.44890013228917536,5
climate-fever,538,0.0,0.15648826615613937,0.0,0.15648826615613937,4
climate-fever,539,0.0,0.7235328953148507,0.09208887316869195,0.7235328953148507,2
climate-fever,540,0.0,0.16040380891315226,0.0,0.16040380891315226,3
climate-fever,548,0.0,0.7154030944143016,0.2960819109658652,0.7154030944143016,3
climate-fever,549,0.0,0.3903800499921017,0.06090751116319715,0.3903800499921017,4
climate-fever,550,0.0,0.3903800499921017,0.08305181502178426,0.3903800499921017,4
climate-fever,551,0.98,0.40021966697818145,0.39988759694899845,0.21253992290076146,5
climate-fever,554,0.0,0.1155578212853105,0.0,0.1155578212853105,5
climate-fever,555,0.24,0.5322816020991229,0.21711158439727482,0.4154664853873243,3
climate-fever,556,0.0,0.0,0.0,0.0,5
climate-fever,558,0.0,0.0,0.0,0.0,4
climate-fever,559,0.41,0.3391602052736161,0.3391602052736161,0.2218240767750042,5
climate-fever,562,0.0,0.2960819109658652,0.0,0.2960819109658652,3
climate-fever,564,0.14,0.45749452618986164,0.25193987328805934,0.4210080669505208,2
climate-fever,565,0.0,0.0,0.0,0.0,4
climate-fever,567,0.0,0.23719771276929622,0.0,0.23719771276929622,2
climate-fever,568,0.0,0.22723861830422531,0.0,0.22723861830422531,2
climate-fever,575,0.0,0.16764052162801757,0.052115996896801416,0.16764052162801757,5
climate-fever,576,0.0,0.0,0.0,0.0,4
climate-fever,577,0.0,0.6309297535714575,0.0,0.6309297535714575,1
climate-fever,578,0.0,0.3903800499921017,0.0,0.3903800499921017,4
climate-fever,581,0.0,0.0,0.0,0.0,3
climate-fever,582,0.03,0.46927872602275644,0.46927872602275644,0.2960819109658652,3
climate-fever,583,0.12,0.3065735963827292,0.13373003436102654,0.1710330840677181,2
climate-fever,586,0.34,0.5188868685208371,0.21840743681816419,0.24474893669540604,2
climate-fever,590,0.0,0.0,0.0,0.0,1
climate-fever,591,0.0,0.33232094940362766,0.0,0.33232094940362766,3
climate-fever,593,0.0,0.0,0.0,0.0,5
climate-fever,598,0.0,0.30080131682250266,0.0,0.30080131682250266,3
climate-fever,603,0.0,0.07228732983623341,0.0,0.07228732983623341,3
climate-fever,609,0.88,0.272588545128502,0.18154179253735267,0.20161062353663975,3
climate-fever,614,0.0,0.11731968150568911,0.0,0.11731968150568911,3
climate-fever,615,0.0,1.0,0.15240948826558398,1.0,3
climate-fever,616,0.0,0.2655568644769843,0.0,0.2655568644769843,5
climate-fever,619,0.0,0.0,0.0,0.0,2
climate-fever,620,0.0,0.09541268780076616,0.0,0.09541268780076616,2
climate-fever,621,0.0,0.27471365640990986,0.0,0.27471365640990986,5
climate-fever,622,0.0,0.5533041292304165,0.2960819109658652,0.5533041292304165,3
climate-fever,623,0.05,0.7039180890341347,0.59609574285515,0.6364391809889587,3
climate-fever,625,0.22,0.778842958530688,0.5094822457876332,0.43860765766902465,2
climate-fever,626,0.0,0.16929380759878143,0.0,0.16929380759878143,1
climate-fever,628,0.0,0.08305181502178426,0.0,0.08305181502178426,4
climate-fever,630,0.99,0.13905617951077562,0.13905617951077562,0.0,4
climate-fever,633,0.46,0.5649154060911368,0.2789309279305987,0.38153188892255635,3
climate-fever,634,0.0,0.0,0.0,0.0,3
climate-fever,637,0.0,0.0,0.0,0.0,2
climate-fever,638,0.03,0.38685280723454163,0.15693994437792994,0.3065735963827292,2
climate-fever,642,0.03,0.5205067333228022,0.1374292248599814,0.5078961547485289,4
climate-fever,644,0.0,0.6952423093809819,0.23463936301137822,0.6952423093809819,3
climate-fever,645,0.0,0.5338931479009518,0.09516569455568205,0.5338931479009518,2
climate-fever,646,0.0,0.0,0.0,0.0,4
climate-fever,648,0.0,0.0,0.0,0.0,3
climate-fever,649,0.0,0.0,0.0,0.0,3
climate-fever,656,0.0,0.45702076636124045,0.3903800499921017,0.45702076636124045,4
climate-fever,661,0.02,0.6309297535714575,0.6309297535714575,0.5,1
climate-fever,662,0.0,0.6309297535714575,0.227670248696953,0.6309297535714575,1
climate-fever,663,0.81,1.0,1.0,0.38685280723454163,1
climate-fever,665,0.49,0.8536185177804053,0.5463232328433678,0.7867802420072643,4
climate-fever,666,0.0,1.0,0.3333333333333333,1.0,1
climate-fever,667,0.0,0.0,0.0,0.0,4
climate-fever,668,0.51,0.490300956513237,0.4744438181276604,0.2763947740360935,4
climate-fever,669,0.0,1.0,0.43067655807339306,1.0,1
climate-fever,676,0.0,0.1208113026994942,0.05718685316335169,0.1208113026994942,5
climate-fever,677,0.97,0.2290773032114009,0.2290773032114009,0.05291613643994604,5
climate-fever,678,0.38,0.1829245977976877,0.06462745615384195,0.13471950641945724,5
climate-fever,687,0.0,0.6309297535714575,0.18920035951687003,0.6309297535714575,1
climate-fever,688,0.97,0.6758955134085424,0.6758955134085424,0.0,4
climate-fever,689,0.21,0.1462083987969341,0.11047239495909743,0.07510950231304947,3
climate-fever,692,0.94,0.46927872602275644,0.46927872602275644,0.2763541014079253,3
climate-fever,695,0.89,0.8175295903539445,0.5249810332008933,0.6131471927654584,2
climate-fever,696,0.0,0.0,0.0,0.0,2
climate-fever,697,0.0,0.12681701683239352,0.0,0.12681701683239352,3
climate-fever,698,0.0,0.10863976191957724,0.0,0.10863976191957724,2
climate-fever,699,0.02,0.27729443290326267,0.19225602213503426,0.2770795707946273,5
climate-fever,701,0.17,0.19458000561301553,0.10297732234589675,0.19342797190788552,2
climate-fever,702,0.47,0.21803004946922228,0.16005474568838524,0.21650964169135747,4
climate-fever,703,0.13,0.3968145967482796,0.3391602052736161,0.17070779323253557,5
climate-fever,705,0.0,0.08210079624691,0.0,0.08210079624691,4
climate-fever,708,0.48,0.3065675836384038,0.058664435717466185,0.2636293176279196,5
climate-fever,710,0.13,0.778842958530688,0.6131471927654584,0.5109559939712153,2
climate-fever,712,0.0,0.0,0.0,0.0,4
climate-fever,716,0.0,0.0,0.0,0.0,2
climate-fever,717,0.97,0.08702728145052864,0.08702728145052864,0.0,3
climate-fever,721,0.92,0.46927872602275644,0.2960819109658652,0.07736100002633538,3
climate-fever,724,0.0,0.12325583919272352,0.0,0.12325583919272352,3
climate-fever,728,0.48,0.23665119200880103,0.2062731782985966,0.1872797254468552,4
climate-fever,736,0.0,0.24612436839154522,0.0,0.24612436839154522,3
climate-fever,737,0.0,0.0,0.0,0.0,4
climate-fever,739,0.0,0.0,0.0,0.0,3
climate-fever,740,0.0,0.0,0.0,0.0,2
climate-fever,741,0.0,0.0,0.0,0.0,3
climate-fever,742,0.0,0.0,0.0,0.0,3
climate-fever,745,0.51,0.27348346530912043,0.13517772980171558,0.12621627057906573,5
climate-fever,749,0.17,0.547727237549707,0.27052479192161694,0.33125637450667905,3
climate-fever,752,0.0,0.46927872602275644,0.16716045496620227,0.46927872602275644,3
climate-fever,755,0.0,0.06783204105472322,0.0,0.06783204105472322,5
climate-fever,756,0.0,0.15888664687233747,0.0,0.15888664687233747,3
climate-fever,757,0.95,0.0787978565107802,0.0787978565107802,0.0,4
climate-fever,761,0.0,0.0,0.0,0.0,4
climate-fever,762,0.96,0.5649154060911368,0.5623084764583626,0.15642624200758548,3
climate-fever,763,0.61,0.3608172946967996,0.27082977157164495,0.27063708395389646,5
climate-fever,764,0.0,1.0,0.2088941184910941,1.0,2
climate-fever,765,0.0,0.12681701683239352,0.0,0.12681701683239352,3
climate-fever,768,0.57,0.4592007089620128,0.123151194370365,0.17186359041871338,4
climate-fever,770,0.0,0.4598603945740938,0.0,0.4598603945740938,2
climate-fever,772,0.0,0.1592194314791701,0.0,0.1592194314791701,3
climate-fever,774,0.0,0.46927872602275644,0.1309019901681972,0.46927872602275644,3
climate-fever,775,0.0,0.0,0.0,0.0,4
climate-fever,776,0.69,0.5,0.3010299956639812,0.2037950470905062,1
climate-fever,784,0.15,0.7651854165207844,0.2633477305651123,0.7644335518205276,4
climate-fever,785,0.95,0.5469173969558433,0.5461023074528075,0.37185502361697775,3
climate-fever,787,0.11,0.3065735963827292,0.10380202288176846,0.21840743681816419,2
climate-fever,788,0.0,0.3065735963827292,0.0,0.3065735963827292,2
climate-fever,789,0.0,0.11859885638464811,0.09228784838978409,0.11859885638464811,2
climate-fever,791,0.04,0.6713860725233041,0.5703323992730301,0.6364391809889587,3
climate-fever,797,0.76,0.2794683465268829,0.1883950228343901,0.1480409554829326,3
climate-fever,799,0.0,0.23463936301137822,0.08232325035020067,0.23463936301137822,3
climate-fever,800,0.57,0.6508205185601091,0.6049306994552042,0.312579741459645,3
climate-fever,802,0.14,0.7766189286705988,0.31464623529601515,0.6934392117902358,3
climate-fever,803,0.87,0.6422639167357365,0.39982288557424794,0.2616590981548802,3
climate-fever,805,0.93,0.46927872602275644,0.46927872602275644,0.3232143280893371,3
climate-fever,806,0.0,0.09937676594482527,0.0,0.09937676594482527,2
climate-fever,807,0.46,0.5,0.26264953503719357,0.21533827903669653,1
climate-fever,809,0.0,0.0,0.0,0.0,4
climate-fever,811,0.56,0.48384017937205764,0.19342640361727081,0.2746388946768029,2
climate-fever,812,0.0,0.0,0.0,0.0,4
climate-fever,814,0.0,0.0,0.0,0.0,4
climate-fever,815,0.31,0.5922216874835863,0.4427781193438025,0.5059215471745908,5
climate-fever,816,0.48,0.7309378241776366,0.2516453265838417,0.4776237035032179,3
climate-fever,817,0.94,0.24630238874073,0.15101961822780524,0.09189894336865458,4
climate-fever,818,0.13,0.6131471927654584,0.12052121300895162,0.23719771276929622,2
climate-fever,819,0.93,0.09077089626867633,0.09077089626867633,0.0,3
climate-fever,820,0.0,0.0732173666263434,0.0,0.0732173666263434,3
climate-fever,821,0.0,0.0,0.0,0.0,4
climate-fever,822,0.07,0.3903800499921017,0.10253313861822189,0.19519002499605084,4
climate-fever,823,0.3,0.46268719077894777,0.22111976189650118,0.31124140057789823,3
climate-fever,824,0.45,0.8070380459557518,0.5162187560159525,0.6797310500037655,3
